AETHALOMETER
Serial number = AE33-C06-00589
Application version = 1.4.2.0
Number of channels = 7

Date(yyyy/MM/dd); Time(hh:mm:ss); Timebase; RefCh1; Sen1Ch1; Sen2Ch1; RefCh2; Sen1Ch2; Sen2Ch2; RefCh3; Sen1Ch3; Sen2Ch3; RefCh4; Sen1Ch4; Sen2Ch4; RefCh5; Sen1Ch5; Sen2Ch5; RefCh6; Sen1Ch6; Sen2Ch6; RefCh7; Sen1Ch7; Sen2Ch7; Flow1; Flow2; FlowC; Pressure(Pa); Temperature(°C); BB(%); ContTemp; SupplyTemp; Status; ContStatus; DetectStatus; LedStatus; ValveStatus; LedTemp; BC11; BC12; BC1; BC21; BC22; BC2; BC31; BC32; BC3; BC41; BC42; BC4; BC51; BC52; BC5; BC61; BC62; BC6; BC71; BC72; BC7; K1; K2; K3; K4; K5; K6; K7; TapeAdvCount;
2018/01/15 23:11:00 60 941079 446518 692964 904962 518215 715965 899485 562581 770149 913567 618145 823868 858885 662375 845474 678290 721018 874589 725728 705195 881724 3699 1305 5004 101325 21.11 28.9 26 41 0 0 10 10 00000 26 4020 6495 7828 3777 5553 6170 3623 5076 5526 3667 4920 5352 3564 4689 5018 3706 4595 4858 3702 4521 4766 0.007940385 0.009211843 0.009827143 0.01045711 0.01129888 0.01259002 0.01274448 135
2018/01/15 23:12:00 60 941077 444163 690865 904970 516154 714491 899495 560651 768860 913591 616276 822689 858879 660606 844436 678322 719580 873856 725808 703914 881091 3699 1305 5004 101325 21.11 29.8 26 41 0 0 10 10 00000 26 3968 6450 7793 3808 5594 6262 3638 5043 5578 3657 4949 5364 3573 4638 5052 3646 4479 4797 3718 4528 4802 0.00794317 0.00921908 0.009833539 0.01046612 0.01130351 0.01259217 0.01274877 135
2018/01/15 23:13:00 60 941010 441760 688698 904891 514069 712964 899437 558668 767475 913515 614338 821428 858830 658789 843331 678240 718000 872965 725737 702486 880268 3699 1305 5004 101325 21.11 28.9 26 41 0 0 10 10 00000 26 4018 6533 7961 3776 5546 6250 3670 5199 5662 3671 4923 5413 3613 4755 5133 3706 4548 4893 3727 4573 4830 0.007945484 0.00922594 0.009844307 0.01047197 0.01131238 0.0125931 0.01275663 135
2018/01/15 23:14:00 60 941061 439447 686634 904916 512056 711499 899440 556760 766169 913534 612468 820238 858837 657033 842280 678291 716564 872215 725706 701095 879484 3699 1305 5004 101325 21.11 28.5 26 41 0 0 10 10 00000 27 3981 6501 7956 3767 5634 6277 3613 5103 5605 3675 4990 5446 3586 4766 5119 3706 4727 4912 3739 4636 4863 0.00794758 0.00923487 0.009853361 0.01048021 0.01132334 0.01261353 0.01276942 135
2018/01/15 23:15:00 60 940966 437133 684505 904886 510041 710016 899410 554852 764852 913497 610602 819022 858801 655276 841216 678207 715032 871334 725717 699754 878764 3699 1305 5004 101325 21.11 28.2 26 41 0 0 10 10 00000 27 3887 6392 7834 3728 5550 6252 3587 5045 5595 3605 4897 5368 3531 4640 5062 3598 4485 4785 3721 4559 4855 0.007949593 0.009241789 0.009860128 0.01048713 0.01132881 0.01261931 0.01277332 135
2018/01/15 23:16:00 60 941101 434973 682581 904952 508143 708648 899462 553041 763618 913603 608885 817939 858832 653623 840241 678299 713697 870679 725791 698530 878137 3699 1305 5004 101325 21.11 30.2 26 39 0 0 10 10 00000 27 3826 6294 7776 3624 5409 6118 3510 5002 5507 3510 4884 5255 3432 4540 4942 3576 4489 4774 3572 4458 4677 0.007951018 0.00924829 0.009868639 0.0104993 0.01133525 0.01262719 0.01278551 135
2018/01/15 23:17:00 60 940820 432648 680369 904732 506090 707046 899276 551094 762180 913355 606941 816551 858610 651779 838992 677999 711970 869532 725473 696926 877045 3698 1306 5004 101325 21.11 30.2 26 40 0 0 10 10 00000 27 3800 6266 7787 3629 5455 6166 3504 5015 5528 3504 4838 5273 3439 4663 4976 3534 4426 4734 3589 4402 4713 0.007952113 0.009255098 0.009877187 0.01050835 0.01134879 0.01263247 0.01278697 135
2018/01/15 23:18:00 60 940805 430447 678355 904686 504143 705600 899300 549293 760935 913414 605194 815440 858633 650117 838014 678055 710618 868844 725475 695613 876325 3694 1310 5004 101325 21.11 28.7 26 40 0 0 10 10 00000 27 3821 6249 7897 3632 5375 6209 3487 4950 5531 3533 4821 5342 3461 4513 5029 3544 4404 4763 3646 4487 4804 0.007952052 0.009258931 0.009883419 0.01051362 0.01134872 0.01263318 0.0127895 135
2018/01/15 23:19:00 60 940803 428291 676366 904698 502268 704208 899290 547490 759678 913463 603471 814343 858639 648468 837018 678064 709208 868079 725461 694313 875603 3688 1316 5004 101325 21.11 29.5 26 40 0 0 10 10 00000 27 3779 6191 7873 3576 5328 6152 3467 4870 5530 3488 4711 5299 3421 4504 4993 3578 4484 4826 3580 4363 4732 0.007951626 0.009263066 0.009886504 0.01051527 0.01135066 0.01263702 0.01278532 135
2018/01/15 23:20:00 60 940811 426182 674418 904706 500415 702831 899279 545713 758412 913510 601765 813250 858638 646833 836019 678055 707819 867320 725560 693135 875012 3687 1317 5004 101325 21.11 29.8 26 40 0 0 10 10 00000 27 3724 6099 7822 3544 5265 6135 3428 4906 5498 3462 4689 5284 3391 4489 4970 3486 4317 4716 3549 4396 4705 0.007950656 0.009265942 0.00989253 0.01051666 0.01135328 0.01263354 0.01278861 135
2018/01/15 23:21:00 60 940805 424083 672460 904746 498577 701475 899287 543946 757176 913548 600055 812134 858693 645229 835064 678127 706502 866652 725553 691853 874298 3686 1318 5004 101325 21.11 30.4 26 40 0 0 10 10 00000 27 3714 6111 7866 3563 5286 6206 3443 4856 5552 3469 4754 5320 3424 4538 5040 3525 4390 4785 3564 4365 4739 0.007949633 0.009267935 0.0098948 0.0105203 0.01135547 0.012632 0.01278514 135
2018/01/15 23:22:00 60 940839 422032 670541 904750 496773 700090 899264 542207 755915 913528 598354 810983 858692 643632 834062 678100 705107 865851 725540 690581 873567 3686 1318 5004 101325 21.11 28.8 26 40 0 0 10 10 00000 27 3679 6096 7855 3473 5301 6087 3363 4860 5452 3384 4692 5216 3330 4509 4923 3468 4431 4725 3526 4430 4705 0.007948725 0.00927365 0.009901264 0.01052597 0.01136344 0.01264154 0.01279383 135
2018/01/15 23:23:00 60 940767 419962 668569 904692 494942 698686 899242 540466 754669 913492 596639 809818 858633 641998 833023 678054 703700 865032 725520 689316 872843 3686 1318 5004 101325 21.11 30.3 25 40 0 0 10 10 00000 27 3646 6043 7847 3472 5200 6122 3379 4812 5508 3401 4698 5267 3325 4428 4937 3455 4399 4724 3494 4338 4677 0.007947391 0.009275819 0.00990398 0.01052984 0.01136521 0.01264814 0.01279488 135
2018/01/15 23:24:00 60 940784 417981 666697 904693 493174 697337 899240 538786 753451 913530 595011 808735 858638 640434 832057 678077 702394 864336 725511 688088 872149 3686 1318 5004 101325 21.11 31.5 26 41 0 0 10 10 00000 27 3575 5945 7756 3425 5175 6077 3294 4776 5397 3333 4636 5186 3287 4384 4901 3387 4201 4645 3426 4237 4599 0.007945847 0.009278442 0.009909348 0.01053441 0.01136637 0.01264105 0.01279253 135
2018/01/15 23:25:00 60 940776 416005 664807 904714 491439 695995 899235 537125 752243 913580 593398 807669 858688 638918 831121 678106 701099 863632 725539 686905 871510 3686 1318 5004 101325 21.11 31.6 26 41 0 0 10 10 00000 26 3563 5963 7791 3394 5217 6060 3263 4735 5376 3327 4616 5202 3264 4450 4889 3381 4295 4653 3404 4175 4583 0.007944405 0.009283021 0.009914179 0.0105376 0.01137334 0.01264405 0.01278518 135
2018/01/15 23:26:00 60 940752 413998 662900 904692 489654 694617 899205 535404 750996 913548 591683 806493 858653 637307 830109 678095 699735 862884 725541 685645 870818 3686 1318 5004 101325 21.11 28.8 26 41 0 0 10 10 00000 26 3624 5998 7987 3459 5238 6213 3363 4814 5569 3435 4778 5397 3339 4427 5022 3458 4258 4773 3558 4314 4803 0.007941781 0.009285147 0.009916045 0.01054104 0.01137152 0.01263249 0.01277183 135
2018/01/15 23:27:00 60 940750 412010 660968 904686 487882 693231 899203 533704 749737 913509 590005 805323 858649 635725 829091 678093 698388 862109 725504 684379 870044 3683 1321 5004 101325 21.11 32.2 26 41 0 0 10 10 00000 27 3627 6130 8061 3465 5315 6265 3368 4950 5609 3364 4724 5310 3337 4585 5043 3448 4475 4777 3480 4526 4716 0.007940407 0.009288563 0.0099225 0.01054623 0.01137984 0.01264453 0.01279348 135
2018/01/15 23:28:00 60 940683 410038 659030 904626 486114 691829 899172 532025 748479 913463 588337 804151 858609 634130 828057 678007 696971 861252 725418 683072 869234 3677 1327 5004 101325 21.11 30.9 26 41 0 0 10 10 00000 27 3569 5995 7996 3419 5204 6218 3308 4838 5539 3349 4692 5313 3322 4486 5042 3418 4316 4751 3478 4369 4728 0.00793812 0.009290184 0.009927069 0.01054984 0.01138175 0.01264257 0.01279596 135
2018/01/15 23:29:00 60 940707 408124 657191 904633 484406 690490 899164 530384 747291 913463 586717 803041 858593 632599 827081 678072 695746 860624 725511 681970 868684 3673 1331 5004 101325 21.11 33.8 26 41 0 0 10 10 00000 27 3556 5882 8029 3387 5154 6199 3273 4632 5509 3324 4596 5299 3236 4321 4930 3333 4092 4646 3384 4079 4612 0.007934311 0.00929125 0.009924852 0.01054965 0.01137971 0.01262729 0.01277706 135
2018/01/15 23:30:00 60 940725 406208 655321 904648 482687 689143 899149 528716 746036 913467 585098 801942 858630 631088 826133 678079 694439 859890 725527 680777 868023 3673 1331 5004 101325 21.11 33.6 26 41 0 0 10 10 00000 27 3572 5984 8129 3430 5218 6315 3329 4880 5634 3337 4571 5342 3284 4430 5025 3397 4282 4751 3443 4197 4704 0.00793113 0.009291822 0.009928734 0.01054685 0.01138004 0.01262306 0.01276332 135
2018/01/15 23:31:00 60 940674 404255 653387 904606 480939 687747 899126 527056 744792 913462 583455 800784 858591 629509 825102 678020 693040 859051 725402 679432 867156 3673 1331 5004 101325 21.11 32.0 26 41 0 0 10 10 00000 27 3602 6052 8265 3439 5250 6372 3314 4818 5639 3384 4790 5445 3318 4480 5099 3467 4409 4865 3506 4432 4806 0.007927835 0.009292522 0.009930669 0.01055131 0.01138016 0.01262245 0.01276707 135
2018/01/15 23:32:00 60 940590 402327 651467 904546 479213 686366 899095 525409 743566 913416 581828 799637 858539 627947 824066 678000 691735 858298 725435 678259 866501 3673 1331 5004 101325 21.11 32.8 26 41 0 0 10 10 00000 27 3546 5953 8202 3389 5151 6317 3289 4730 5625 3306 4602 5344 3270 4452 5047 3334 4202 4692 3444 4293 4735 0.007924086 0.009291985 0.009929798 0.01055093 0.01138175 0.01261652 0.0127625 135
2018/01/15 23:33:00 60 940565 400465 649633 904458 477501 684993 899024 523767 742319 913350 580216 798506 858457 626388 823045 677871 690315 857413 725265 676918 865632 3673 1331 5004 101325 21.11 33.6 25 39 0 0 10 10 00000 26 3486 5825 8126 3343 5048 6268 3242 4690 5574 3258 4469 5290 3224 4260 4996 3351 4172 4730 3388 4121 4670 0.007919656 0.009289959 0.009929284 0.01054653 0.01137394 0.01260452 0.01274535 135
2018/01/15 23:34:00 60 940498 398624 647796 904430 475878 683690 898991 522201 741138 913403 578718 797481 858453 624947 822115 677851 689048 856678 725212 675734 864923 3673 1331 5004 101325 21.11 35.0 26 40 0 0 10 10 00000 26 3429 5758 8055 3240 4963 6110 3143 4561 5430 3187 4467 5198 3101 4191 4823 3248 4106 4599 3258 3999 4502 0.007915268 0.009289434 0.009928777 0.01054619 0.01137175 0.01259793 0.01273152 135
2018/01/15 23:35:00 60 940545 396840 646018 904477 474277 682417 898986 520654 739976 913489 577232 796474 858498 623519 821207 677939 687889 856066 725342 674691 864397 3672 1332 5004 101325 21.11 33.7 26 40 0 0 10 10 00000 27 3429 5833 8118 3287 5072 6236 3147 4581 5466 3214 4514 5266 3157 4306 4932 3259 4184 4629 3349 4217 4641 0.00791149 0.009289335 0.009928309 0.01054574 0.01137138 0.01259713 0.01272901 135
2018/01/15 23:36:00 60 940532 395022 644190 904486 472654 681100 899001 519081 738783 913493 575693 795374 858486 622040 820236 677905 686578 855280 725365 673533 863736 3669 1335 5004 101325 21.11 32.8 26 40 0 0 10 10 00000 26 3464 5865 8265 3305 5130 6309 3236 4766 5650 3228 4599 5314 3188 4339 5001 3341 4293 4762 3401 4256 4728 0.007907072 0.009289708 0.009929468 0.01054816 0.01137008 0.01259652 0.01272333 135
2018/01/15 23:37:00 60 940524 393212 642348 904490 471015 679766 898970 517493 737552 913505 574128 794267 858478 620536 819245 677932 685318 854566 725356 672338 863009 3663 1341 5004 101325 21.11 33.7 26 40 0 0 10 10 00000 27 3475 5911 8356 3349 5168 6432 3228 4753 5665 3307 4643 5470 3262 4432 5138 3381 4306 4834 3434 4413 4789 0.007902713 0.009288828 0.009930196 0.01054677 0.01136787 0.01259157 0.01272979 135
2018/01/15 23:38:00 60 940453 391372 640450 904466 469353 678392 898961 515892 736313 913439 572509 793078 858473 619026 818231 677879 683965 853738 725352 671128 862284 3660 1344 5004 101325 21.11 32.8 26 40 0 0 10 10 00000 26 3501 5957 8486 3381 5240 6534 3293 4853 5812 3329 4698 5533 3290 4544 5206 3423 4376 4910 3500 4431 4896 0.00789807 0.009288173 0.009930629 0.01054612 0.01136982 0.01258802 0.01272875 135
2018/01/15 23:39:00 60 940455 389565 638584 904442 467681 677009 898945 514268 735062 913472 570933 791947 858459 617502 817211 677877 682642 852953 725309 669876 861512 3660 1344 5004 101325 21.11 33.6 26 40 0 0 10 10 00000 26 3512 6032 8583 3413 5286 6638 3343 4886 5932 3379 4821 5644 3315 4538 5267 3486 4503 5018 3523 4439 4945 0.00789379 0.009286948 0.009929077 0.01054747 0.01136873 0.01258847 0.01272483 135
2018/01/15 23:40:00 60 940460 387784 636750 904408 466007 675611 898920 512659 733800 913480 569354 790815 858459 615981 816202 677895 681332 852180 725321 668660 860776 3660 1344 5004 101325 21.11 32.4 25 40 0 0 10 10 00000 26 3480 5953 8573 3419 5326 6692 3312 4909 5909 3362 4742 5642 3339 4555 5328 3512 4583 5074 3573 4623 5032 0.007888899 0.009285903 0.009929434 0.01054553 0.01136586 0.01259256 0.0127332 135
2018/01/15 23:41:00 60 940494 386043 634955 904464 464418 674309 898942 511096 732598 913567 567833 789746 858516 614524 815251 677918 680047 851447 725429 667547 860187 3660 1344 5004 101325 21.11 31.5 26 41 0 0 10 10 00000 27 3441 5907 8544 3351 5225 6599 3282 4832 5887 3352 4771 5653 3296 4543 5283 3465 4392 5023 3537 4423 4996 0.007883957 0.009284518 0.009927924 0.01054487 0.01136506 0.01258295 0.01272394 135
2018/01/15 23:42:00 60 940430 384316 633144 904411 462826 672970 898907 509565 731384 913504 566287 788588 858470 613048 814244 677908 678798 850697 725316 666303 859379 3660 1344 5004 101325 21.11 35.9 26 41 0 0 10 10 00000 26 3350 5760 8381 3253 5062 6443 3157 4703 5693 3215 4608 5448 3183 4359 5123 3288 4255 4781 3331 4161 4719 0.007878848 0.009282332 0.009927706 0.01054475 0.01136144 0.01258032 0.01271245 135
2018/01/15 23:43:00 60 940460 382532 631290 904437 461171 671582 898911 507939 730112 913521 564674 787411 858495 611507 813201 677927 677459 849905 725375 665096 858692 3660 1344 5004 101325 21.11 31.7 26 41 0 0 10 10 00000 27 3554 6124 8966 3480 5493 6939 3413 5068 6189 3474 4983 5917 3447 4833 5574 3611 4712 5271 3692 4676 5247 0.007873589 0.009282 0.00992711 0.01054518 0.01136495 0.01258275 0.01270892 135
2018/01/15 23:44:00 60 940397 380662 629277 904370 459380 670032 898871 506198 728701 913466 562929 786084 858431 609823 812022 677853 675954 848944 725289 663680 857751 3660 1344 5004 101325 21.11 31.4 26 41 0 0 10 10 00000 26 3667 6459 9333 3678 5869 7388 3614 5488 6595 3672 5359 6290 3632 5074 5904 3814 5020 5589 3922 5190 5598 0.00786962 0.009282776 0.00993048 0.01054962 0.01136734 0.01258963 0.01272863 135
2018/01/15 23:45:00 60 940397 379008 627530 904359 457853 668733 898863 504710 727508 913447 561438 784986 858449 608419 811067 677887 674748 848233 725250 662516 857011 3658 1346 5004 101325 21.11 35.4 26 41 0 0 10 10 00000 26 3305 5735 8478 3199 5053 6463 3131 4725 5746 3186 4530 5482 3150 4409 5143 3312 4354 4871 3318 4288 4750 0.007864245 0.009281116 0.009930756 0.01054607 0.01136733 0.01259093 0.0127297 135
2018/01/15 23:46:00 60 940429 377391 625817 904381 456354 667476 898873 503253 726364 913426 559974 783902 858446 607027 810124 677905 673548 847536 725329 661457 856434 3652 1352 5004 101325 21.11 34.7 26 41 0 0 10 10 00000 27 3276 5683 8468 3191 4972 6485 3101 4575 5719 3138 4451 5424 3103 4251 5085 3265 4143 4815 3337 4128 4790 0.007858616 0.009277343 0.009926855 0.01054149 0.01136123 0.01257754 0.01271129 135
2018/01/15 23:47:00 60 940329 375722 624015 904302 454815 666145 898792 501747 725131 913411 558513 782800 858372 605585 809095 677840 672271 846727 725250 660273 855661 3648 1356 5004 101325 21.11 36.6 26 41 0 0 10 10 00000 27 3292 5687 8574 3182 4965 6504 3110 4630 5764 3151 4541 5472 3113 4329 5123 3260 4181 4822 3290 4177 4735 0.007852465 0.009273506 0.009924126 0.01053975 0.01135852 0.01256787 0.01270332 135
2018/01/15 23:48:00 60 940397 374166 622376 904350 453390 664934 898843 500361 724048 913495 557159 781835 858424 604282 808230 677940 671202 846142 725294 659227 855045 3647 1357 5004 101325 21.11 35.9 25 41 0 0 10 10 00000 27 3214 5529 8433 3086 4867 6345 3021 4462 5626 3059 4326 5334 3009 4127 4970 3147 4079 4669 3219 4104 4646 0.00784584 0.009270491 0.00991956 0.0105336 0.01135158 0.01256096 0.01269588 135
2018/01/15 23:49:00 60 940389 372616 620702 904325 451949 663688 898823 498970 722914 913553 555803 780828 858429 602950 807318 677904 670007 845394 725344 658199 854434 3647 1357 5004 101325 21.11 36.1 26 39 0 0 10 10 00000 27 3154 5493 8334 3052 4803 6310 2955 4444 5531 3036 4413 5318 3006 4144 4984 3129 4043 4655 3187 4119 4613 0.007839799 0.009266756 0.009917245 0.01053216 0.0113452 0.01255215 0.01269329 135
2018/01/15 23:50:00 60 940147 370986 618883 904159 450449 662335 898695 497506 721682 913357 554308 779626 858211 601490 806205 677658 668625 844378 724976 656810 853354 3647 1357 5004 101325 21.11 37.9 26 39 0 0 10 10 00000 27 3142 5478 8363 3037 4827 6316 2992 4496 5628 3010 4327 5295 2949 4110 4908 3080 4083 4597 3139 3981 4555 0.007833617 0.009263801 0.009914389 0.01052815 0.01134096 0.01255198 0.0126822 135
2018/01/15 23:51:00 60 940197 369482 617262 904195 449049 661121 898696 496152 720586 913453 553011 778681 858273 600224 805350 677720 667542 843758 725059 655835 852800 3647 1357 5004 101325 21.11 39.3 26 40 0 0 10 10 00000 26 3133 5475 8401 3049 4872 6376 2918 4374 5514 2972 4301 5251 2961 4138 4947 3099 4017 4639 3129 4015 4553 0.007827356 0.009261115 0.00991091 0.01052501 0.01133698 0.01254321 0.0126752 135
2018/01/15 23:52:00 60 940178 367940 615577 904147 447615 659864 898683 494748 719445 913443 551614 777630 858278 598904 804437 677719 666382 843051 725098 654781 852173 3647 1357 5004 101325 21.11 34.2 26 40 0 0 10 10 00000 27 3169 5552 8559 3042 4808 6398 3017 4516 5730 3058 4372 5426 2999 4163 5031 3145 4070 4721 3251 4148 4743 0.00782103 0.009257085 0.009906863 0.01051933 0.01133112 0.01253372 0.01266635 135
2018/01/15 23:53:00 60 940176 366410 613896 904195 446203 658652 898682 493356 718300 913475 550246 776601 858276 597563 803499 677725 665205 842328 725121 653711 851514 3647 1357 5004 101325 21.11 37.0 26 40 0 0 10 10 00000 27 3171 5591 8629 3107 4916 6572 3014 4578 5753 3058 4436 5449 3042 4251 5124 3215 4216 4842 3261 4233 4772 0.007814874 0.009252719 0.009904721 0.01051604 0.01132649 0.01252872 0.01266393 135
2018/01/15 23:54:00 60 940174 364904 612238 904178 444789 657398 898657 491966 717151 913456 548854 775540 858283 596240 802581 677740 664065 841635 725068 652589 850785 3646 1358 5004 101325 21.11 36.8 26 40 0 0 10 10 00000 26 3135 5525 8594 3052 4901 6494 2990 4521 5737 3051 4390 5462 3023 4201 5111 3145 4108 4750 3217 4114 4722 0.007808489 0.009249683 0.009901381 0.01051073 0.01131991 0.01252144 0.01265456 135
2018/01/15 23:55:00 60 940166 363401 610572 904180 443386 656165 898703 490609 716050 913486 547494 774507 858305 594935 801667 677764 662929 840943 725153 651595 850199 3642 1362 5004 101325 21.11 37.7 25 40 0 0 10 10 00000 26 3140 5537 8672 3062 4867 6551 3015 4549 5813 3057 4441 5496 3016 4239 5119 3167 4158 4798 3215 4222 4732 0.007801935 0.009245242 0.009897431 0.01050685 0.01131564 0.01251557 0.01265537 135
2018/01/15 23:56:00 60 940203 361947 608965 904194 442016 654957 898715 489265 714942 913531 546177 773499 858313 593647 800751 677807 661831 840285 725167 650552 849554 3636 1368 5004 101325 21.11 37.6 25 40 0 0 10 10 00000 26 3091 5429 8600 3017 4791 6491 2959 4456 5733 2993 4375 5405 2966 4175 5054 3124 4083 4747 3180 4058 4693 0.007794959 0.009240321 0.00989273 0.01050355 0.01131106 0.01250728 0.01264378 135
2018/01/15 23:57:00 60 940171 360482 607325 904169 440638 653715 898694 487928 713822 913534 544841 772484 858291 592343 799821 677758 660646 839510 725151 649478 848866 3635 1369 5004 101325 21.11 36.6 26 41 0 0 10 10 00000 26 3072 5400 8606 3003 4819 6498 2913 4403 5671 2988 4258 5417 2962 4113 5067 3123 4100 4759 3199 4106 4733 0.007787863 0.009236234 0.009888252 0.01049525 0.01130291 0.01250013 0.01263421 135
